example_id,fidelity_level,feasible,tokens,state,achieved_fidelity,answer_f1,fact_recall,cumulative_tokens
5a7e4af3554299495941998c,0.7,True,85,"[0, 0, 0, 2, 0, 2]",1.0,1.0,1.0,170.0
5a7e4af3554299495941998c,0.8,True,85,"[0, 0, 0, 2, 0, 2]",1.0,1.0,1.0,255.0
5a7e4af3554299495941998c,0.9,True,85,"[0, 0, 0, 2, 0, 2]",1.0,1.0,1.0,340.0
5a7e4af3554299495941998c,0.95,True,85,"[0, 0, 0, 2, 0, 2]",1.0,1.0,1.0,425.0
5a85597c5542997175ce1fba,0.6,True,45,"[0, 2, 1, 0, 0, 0]",0.6666666666666666,1.0,0.6666666666666666,45.0
5a85597c5542997175ce1fba,0.7,True,98,"[2, 2, 1, 0, 0, 0]",1.0,1.0,1.0,143.0
5a85597c5542997175ce1fba,0.8,True,98,"[2, 2, 1, 0, 0, 0]",1.0,1.0,1.0,241.0
5a85597c5542997175ce1fba,0.9,True,98,"[2, 2, 1, 0, 0, 0]",1.0,1.0,1.0,339.0
5a85597c5542997175ce1fba,0.95,True,98,"[2, 2, 1, 0, 0, 0]",1.0,1.0,1.0,437.0
5a8900c75542997e5c09a6ed,0.6,True,64,"[0, 1, 2, 0, 0, 0]",1.0,1.0,1.0,64.0
5a8900c75542997e5c09a6ed,0.7,True,64,"[0, 1, 2, 0, 0, 0]",1.0,1.0,1.0,128.0
5a8900c75542997e5c09a6ed,0.8,True,64,"[0, 1, 2, 0, 0, 0]",1.0,1.0,1.0,192.0
5a8900c75542997e5c09a6ed,0.9,True,64,"[0, 1, 2, 0, 0, 0]",1.0,1.0,1.0,256.0
5a8900c75542997e5c09a6ed,0.95,True,64,"[0, 1, 2, 0, 0, 0]",1.0,1.0,1.0,320.0
5a8ae00e5542992d82986fc7,0.6,False,,,,,,
5a8ae00e5542992d82986fc7,0.7,False,,,,,,
5a8ae00e5542992d82986fc7,0.8,False,,,,,,
5a8ae00e5542992d82986fc7,0.9,False,,,,,,
5a8ae00e5542992d82986fc7,0.95,False,,,,,,
5a8bd43c5542997f31a41dd6,0.6,True,99,"[1, 0, 0, 2, 1, 0]",0.6666666666666666,1.0,0.6666666666666666,99.0
5a8bd43c5542997f31a41dd6,0.7,True,127,"[2, 0, 0, 2, 1, 0]",1.0,1.0,1.0,226.0
5a8bd43c5542997f31a41dd6,0.8,True,127,"[2, 0, 0, 2, 1, 0]",1.0,1.0,1.0,353.0
5a8bd43c5542997f31a41dd6,0.9,True,127,"[2, 0, 0, 2, 1, 0]",1.0,1.0,1.0,480.0
5a8bd43c5542997f31a41dd6,0.95,True,127,"[2, 0, 0, 2, 1, 0]",1.0,1.0,1.0,607.0
5a906f9f5542995b442420b3,0.6,True,97,"[2, 0, 0, 0, 0, 2]",1.0,1.0,1.0,97.0
5a906f9f5542995b442420b3,0.7,True,97,"[2, 0, 0, 0, 0, 2]",1.0,1.0,1.0,194.0
5a906f9f5542995b442420b3,0.8,True,97,"[2, 0, 0, 0, 0, 2]",1.0,1.0,1.0,291.0
5a906f9f5542995b442420b3,0.9,True,97,"[2, 0, 0, 0, 0, 2]",1.0,1.0,1.0,388.0
5a906f9f5542995b442420b3,0.95,True,97,"[2, 0, 0, 0, 0, 2]",1.0,1.0,1.0,485.0
5ab2ac3d55429929539467ce,0.6,True,57,"[0, 0, 2, 0, 0, 1]",1.0,1.0,1.0,57.0
5ab2ac3d55429929539467ce,0.7,True,57,"[0, 0, 2, 0, 0, 1]",1.0,1.0,1.0,114.0
5ab2ac3d55429929539467ce,0.8,True,57,"[0, 0, 2, 0, 0, 1]",1.0,1.0,1.0,171.0
5ab2ac3d55429929539467ce,0.9,True,57,"[0, 0, 2, 0, 0, 1]",1.0,1.0,1.0,228.0
5ab2ac3d55429929539467ce,0.95,True,57,"[0, 0, 2, 0, 0, 1]",1.0,1.0,1.0,285.0
5ab42a2b5542996a3a969f5a,0.6,True,72,"[0, 2, 0, 2, 0, 0]",0.6666666666666666,1.0,0.6666666666666666,72.0
5ab42a2b5542996a3a969f5a,0.7,True,159,"[0, 2, 2, 2, 0, 0]",1.0,1.0,1.0,231.0
5ab42a2b5542996a3a969f5a,0.8,True,159,"[0, 2, 2, 2, 0, 0]",1.0,1.0,1.0,390.0
5ab42a2b5542996a3a969f5a,0.9,True,159,"[0, 2, 2, 2, 0, 0]",1.0,1.0,1.0,549.0
5ab42a2b5542996a3a969f5a,0.95,True,159,"[0, 2, 2, 2, 0, 0]",1.0,1.0,1.0,708.0
5ab48f245542990594ba9c66,0.6,False,,,,,,
5ab48f245542990594ba9c66,0.7,False,,,,,,
5ab48f245542990594ba9c66,0.8,False,,,,,,
5ab48f245542990594ba9c66,0.9,False,,,,,,
5ab48f245542990594ba9c66,0.95,False,,,,,,
5ab5ec795542997d4ad1f252,0.6,True,71,"[0, 0, 0, 2, 0, 2]",1.0,1.0,1.0,71.0
5ab5ec795542997d4ad1f252,0.7,True,71,"[0, 0, 0, 2, 0, 2]",1.0,1.0,1.0,142.0
5ab5ec795542997d4ad1f252,0.8,True,71,"[0, 0, 0, 2, 0, 2]",1.0,1.0,1.0,213.0
5ab5ec795542997d4ad1f252,0.9,True,71,"[0, 0, 0, 2, 0, 2]",1.0,1.0,1.0,284.0
5ab5ec795542997d4ad1f252,0.95,True,71,"[0, 0, 0, 2, 0, 2]",1.0,1.0,1.0,355.0
5ab67772554299110f219a12,0.6,True,119,"[2, 0, 0, 2, 0, 2]",1.0,1.0,1.0,119.0
5ab67772554299110f219a12,0.7,True,119,"[2, 0, 0, 2, 0, 2]",1.0,1.0,1.0,238.0
5ab67772554299110f219a12,0.8,True,119,"[2, 0, 0, 2, 0, 2]",1.0,1.0,1.0,357.0
5ab67772554299110f219a12,0.9,True,119,"[2, 0, 0, 2, 0, 2]",1.0,1.0,1.0,476.0
5ab67772554299110f219a12,0.95,True,119,"[2, 0, 0, 2, 0, 2]",1.0,1.0,1.0,595.0
5aba7c7155429955dce3ee58,0.6,True,87,"[0, 2, 2, 0, 0, 0]",0.8571428571428571,0.8571428571428571,1.0,87.0
5aba7c7155429955dce3ee58,0.7,True,87,"[0, 2, 2, 0, 0, 0]",0.8571428571428571,0.8571428571428571,1.0,174.0
5aba7c7155429955dce3ee58,0.8,True,87,"[0, 2, 2, 0, 0, 0]",0.8571428571428571,0.8571428571428571,1.0,261.0
5aba7c7155429955dce3ee58,0.9,False,,,,,,
5aba7c7155429955dce3ee58,0.95,False,,,,,,
5abbb116554299642a094b1d,0.6,True,85,"[0, 0, 0, 0, 2, 2]",1.0,1.0,1.0,85.0
5abbb116554299642a094b1d,0.7,True,85,"[0, 0, 0, 0, 2, 2]",1.0,1.0,1.0,170.0
5abbb116554299642a094b1d,0.8,True,85,"[0, 0, 0, 0, 2, 2]",1.0,1.0,1.0,255.0
5abbb116554299642a094b1d,0.9,True,85,"[0, 0, 0, 0, 2, 2]",1.0,1.0,1.0,340.0
5abbb116554299642a094b1d,0.95,True,85,"[0, 0, 0, 0, 2, 2]",1.0,1.0,1.0,425.0
5abf931f5542990832d3a158,0.6,True,75,"[0, 2, 0, 1, 0, 0]",1.0,1.0,1.0,75.0
5abf931f5542990832d3a158,0.7,True,75,"[0, 2, 0, 1, 0, 0]",1.0,1.0,1.0,150.0
5abf931f5542990832d3a158,0.8,True,75,"[0, 2, 0, 1, 0, 0]",1.0,1.0,1.0,225.0
5abf931f5542990832d3a158,0.9,True,75,"[0, 2, 0, 1, 0, 0]",1.0,1.0,1.0,300.0
5abf931f5542990832d3a158,0.95,True,75,"[0, 2, 0, 1, 0, 0]",1.0,1.0,1.0,375.0
5ac13f425542991316484a96,0.6,True,74,"[0, 2, 0, 0, 0, 2]",0.6666666666666666,1.0,0.6666666666666666,74.0
5ac13f425542991316484a96,0.7,True,148,"[0, 2, 0, 0, 2, 2]",1.0,1.0,1.0,222.0
5ac13f425542991316484a96,0.8,True,148,"[0, 2, 0, 0, 2, 2]",1.0,1.0,1.0,370.0
5ac13f425542991316484a96,0.9,True,148,"[0, 2, 0, 0, 2, 2]",1.0,1.0,1.0,518.0
5ac13f425542991316484a96,0.95,True,148,"[0, 2, 0, 0, 2, 2]",1.0,1.0,1.0,666.0
5adbf34955429947ff173862,0.6,True,28,"[0, 1, 2, 0, 0, 0]",1.0,1.0,1.0,28.0
5adbf34955429947ff173862,0.7,True,28,"[0, 1, 2, 0, 0, 0]",1.0,1.0,1.0,56.0
5adbf34955429947ff173862,0.8,True,28,"[0, 1, 2, 0, 0, 0]",1.0,1.0,1.0,84.0
5adbf34955429947ff173862,0.9,True,28,"[0, 1, 2, 0, 0, 0]",1.0,1.0,1.0,112.0
5adbf34955429947ff173862,0.95,True,28,"[0, 1, 2, 0, 0, 0]",1.0,1.0,1.0,140.0
5adddb415542992200553b61,0.6,False,,,,,,
5adddb415542992200553b61,0.7,False,,,,,,
5adddb415542992200553b61,0.8,False,,,,,,
5adddb415542992200553b61,0.9,False,,,,,,
5adddb415542992200553b61,0.95,False,,,,,,
5ade28b15542997c77aded83,0.6,True,75,"[2, 2, 0, 0, 0, 0]",1.0,1.0,1.0,75.0
5ade28b15542997c77aded83,0.7,True,75,"[2, 2, 0, 0, 0, 0]",1.0,1.0,1.0,150.0
5ade28b15542997c77aded83,0.8,True,75,"[2, 2, 0, 0, 0, 0]",1.0,1.0,1.0,225.0
5ade28b15542997c77aded83,0.9,True,75,"[2, 2, 0, 0, 0, 0]",1.0,1.0,1.0,300.0
5ade28b15542997c77aded83,0.95,True,75,"[2, 2, 0, 0, 0, 0]",1.0,1.0,1.0,375.0
5ade78e255429939a52fe8d0,0.6,False,,,,,,
5ade78e255429939a52fe8d0,0.7,False,,,,,,
5ade78e255429939a52fe8d0,0.8,False,,,,,,
5ade78e255429939a52fe8d0,0.9,False,,,,,,
5ade78e255429939a52fe8d0,0.95,False,,,,,,
5adfa3da554299025d62a317,0.6,False,,,,,,
5adfa3da554299025d62a317,0.7,False,,,,,,
5adfa3da554299025d62a317,0.8,False,,,,,,
5adfa3da554299025d62a317,0.9,False,,,,,,
5adfa3da554299025d62a317,0.95,False,,,,,,
5ae0f8a05542997b2ef7d0bc,0.6,False,,,,,,
5ae0f8a05542997b2ef7d0bc,0.7,False,,,,,,
5ae0f8a05542997b2ef7d0bc,0.8,False,,,,,,
5ae0f8a05542997b2ef7d0bc,0.9,False,,,,,,
5ae0f8a05542997b2ef7d0bc,0.95,False,,,,,,
5ae5fb55554299546bf82ff6,0.6,True,121,"[2, 0, 0, 0, 2, 0]",1.0,1.0,1.0,121.0
5ae5fb55554299546bf82ff6,0.7,True,121,"[2, 0, 0, 0, 2, 0]",1.0,1.0,1.0,242.0
5ae5fb55554299546bf82ff6,0.8,True,121,"[2, 0, 0, 0, 2, 0]",1.0,1.0,1.0,363.0
5ae5fb55554299546bf82ff6,0.9,True,121,"[2, 0, 0, 0, 2, 0]",1.0,1.0,1.0,484.0
5ae5fb55554299546bf82ff6,0.95,True,121,"[2, 0, 0, 0, 2, 0]",1.0,1.0,1.0,605.0
5ae712fa554299572ea546b9,0.6,False,,,,,,
5ae712fa554299572ea546b9,0.7,False,,,,,,
5ae712fa554299572ea546b9,0.8,False,,,,,,
5ae712fa554299572ea546b9,0.9,False,,,,,,
5ae712fa554299572ea546b9,0.95,False,,,,,,
